nom_un,id_famille_noeud_telecom_fk,id_type_noeud_telecom_fk,id_sous_type_noeud_telecom_fk,id_disponibilite_fk,id_statut_fk,id_etat_fk,id_param_etat_objet_fk,id_type_pose_fk,id_reference_noeud_telecom_fk,geometry,id_type_propriete_fk,Unnamed: 12,commentaire
Adam 33865,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33876
Adam 33866,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33877
Adam 33867,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33878
Adam 33868,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33879
Adam 33869,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33880
Adam 33870,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33881
Adam 33871,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33882
Adam 33872,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33883
Adam 33873,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33884
Adam 33874,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33885
Adam 33875,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33886
Adam 33876,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33887
Adam 33877,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33888
Adam 33878,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33889
Adam 33879,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33890
Adam 33880,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33891
Adam 33881,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33892
Adam 33882,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33893
Adam 33883,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33894
Adam 33884,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33895
Adam 33885,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33896
Adam 33886,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33897
Adam 33887,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33898
Adam 33888,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33899
Adam 33889,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33900
Adam 33890,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33901
Adam 33891,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33902
Adam 33892,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33903
Adam 33893,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33904
Adam 33894,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33905
Adam 33895,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33906
Adam 33896,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33907
Adam 33897,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33908
Adam 33898,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33909
Adam 33899,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33910
Adam 33900,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33911
Adam 33901,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33912
Adam 33902,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33913
Adam 33903,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33914
Adam 33904,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33915
Adam 33905,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33916
Adam 33906,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33917
Adam 33907,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33918
Adam 33908,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33919
Adam 33909,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33920
Adam 33910,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33921
Adam 33911,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33922
Adam 33912,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33923
Adam 33913,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33924
Adam 33914,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33925
Adam 33915,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33926
Adam 33916,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33927
Adam 33917,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33928
Adam 33918,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33929
Adam 33919,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33930
Adam 33920,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33931
Adam 33921,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33932
Adam 33922,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33933
Adam 33923,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33934
Adam 33924,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33935
Adam 33925,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33936
Adam 33926,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33937
Adam 33927,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33938
Adam 33928,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33939
Adam 33929,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33940
Adam 33930,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33941
Adam 33931,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33942
Adam 33932,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33943
Adam 33933,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33944
Adam 33934,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33945
Adam 33935,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33946
Adam 33936,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33947
Adam 33937,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33948
Adam 33938,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33949
Adam 33939,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33950
Adam 33940,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33951
Adam 33941,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33952
Adam 33942,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33953
Adam 33943,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33954
Adam 33944,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33955
Adam 33945,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33956
Adam 33946,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33957
Adam 33947,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33958
Adam 33948,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33959
Adam 33949,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33960
Adam 33950,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33961
Adam 33951,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33962
Adam 33952,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33963
Adam 33953,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33964
Adam 33954,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33965
Adam 33955,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33966
Adam 33956,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33967
Adam 33957,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33968
Adam 33958,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33969
Adam 33959,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33970
Adam 33960,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33971
Adam 33961,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33972
Adam 33962,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33973
Adam 33963,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33974
Adam 33964,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33975
Adam 33965,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33976
Adam 33966,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33977
Adam 33967,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33978
Adam 33968,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33979
Adam 33969,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33980
Adam 33970,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33981
Adam 33971,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33982
Adam 33972,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33983
Adam 33973,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33984
Adam 33974,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33985
Adam 33975,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33986
Adam 33976,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33987
Adam 33977,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33988
Adam 33978,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33989
Adam 33979,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33990
Adam 33980,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33991
Adam 33981,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33992
Adam 33982,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33993
Adam 33983,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33994
Adam 33984,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33995
Adam 33985,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33996
Adam 33986,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33997
Adam 33987,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33998
Adam 33988,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 33999
Adam 33989,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34000
Adam 33990,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34001
Adam 33991,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34002
Adam 33992,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34003
Adam 33993,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34004
Adam 33994,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34005
Adam 33995,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34006
Adam 33996,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34007
Adam 33997,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34008
Adam 33998,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34009
Adam 33999,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34010
Adam 34000,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34011
Adam 34001,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34012
Adam 34002,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34013
Adam 34003,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34014
Adam 34004,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34015
Adam 34005,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34016
Adam 34006,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34017
Adam 34007,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34018
Adam 34008,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34019
Adam 34009,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34020
Adam 34010,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34021
Adam 34011,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34022
Adam 34012,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34023
Adam 34013,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34024
Adam 34014,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34025
Adam 34015,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34026
Adam 34016,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34027
Adam 34017,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34028
Adam 34018,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34029
Adam 34019,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34030
Adam 34020,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34031
Adam 34021,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34032
Adam 34022,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34033
Adam 34023,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34034
Adam 34024,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34035
Adam 34025,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34036
Adam 34026,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34037
Adam 34027,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34038
Adam 34028,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34039
Adam 34029,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34040
Adam 34030,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34041
Adam 34031,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34042
Adam 34032,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34043
Adam 34033,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34044
Adam 34034,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34045
Adam 34035,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34046
Adam 34036,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34047
Adam 34037,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34048
Adam 34038,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34049
Adam 34039,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34050
Adam 34040,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34051
Adam 34041,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34052
Adam 34042,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34053
Adam 34043,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34054
Adam 34044,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34055
Adam 34045,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34056
Adam 34046,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34057
Adam 34047,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34058
Adam 34048,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34059
Adam 34049,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34060
Adam 34050,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34061
Adam 34051,11.0,92.0,228.0,3.0,2.0,16.0,5.0,4.0,33.0,POINT (311429.557710459 735278.526838988),1.0,,commentaire 34062
